id,postcode,latitude,longitude
6901,YO42 2GW,53.925461,-0.77664
6902,YO42 2GX,53.924779,-0.775015
6903,YO42 2GY,53.92405,-0.7749
6904,YO42 2GZ,53.924419,-0.775772
6905,YO42 2HA,53.933851,-0.776989
6906,YO42 2HB,53.932787,-0.781117
6907,YO42 2HD,53.934146,-0.780423
6908,YO42 2HE,53.93449,-0.776193
6909,YO42 2HF,53.93519,-0.777894
6910,YO42 2HG,53.937232,-0.77539
6911,YO42 2HH,53.935393,-0.77836
6912,YO42 2HJ,53.936088,-0.777776
6913,YO42 2HL,53.937054,-0.778175
6914,YO42 2HN,53.936023,-0.779397
6915,YO42 2HP,53.936398,-0.781789
6916,YO42 2HQ,53.936417,-0.776533
6917,YO42 2HR,53.937427,-0.782185
6918,YO42 2HS,53.935822,-0.78077
6919,YO42 2HT,53.935265,-0.782531
6920,YO42 2HU,53.936625,-0.782879
6921,YO42 2HW,53.937163,-0.779238
6922,YO42 2HX,53.936149,-0.783761
6923,YO42 2HY,53.934758,-0.782233
6924,YO42 2HZ,53.933939,-0.783003
6925,YO41 5LF,53.958585,-0.918213
6926,YO41 5LG,53.954177,-0.94322
6927,YO41 5LH,53.945726,-0.943921
6928,YO41 5LJ,53.931599,-0.942975
6929,YO41 5LL,53.949479,-0.933122
6930,YO41 5LP,53.949309,-0.891733
6931,YO41 5LQ,53.951176,-0.948287
6932,YO41 5LR,53.949884,-0.887817
6933,YO41 5LS,53.951082,-0.888974
6934,YO41 5LT,53.950478,-0.888792
6935,YO41 5LU,53.949389,-0.883808
6936,YO41 5LW,53.949721,-0.883799
6937,YO41 5LX,53.948299,-0.895265
6938,YO41 5LY,53.948613,-0.895211
6939,YO41 5LZ,53.947906,-0.891603
6940,YO41 5NA,53.94868,-0.89252
6941,YO41 5NB,53.949952,-0.892173
6942,YO41 5ND,53.950706,-0.891979
6943,YO41 5NE,53.950425,-0.89181
6944,YO41 5NF,53.950718,-0.890492
6945,YO41 5NG,53.949919,-0.88963
6946,YO41 5NH,53.949043,-0.893296
6947,YO41 5NJ,53.954794,-0.898622
6948,YO41 5NL,53.950208,-0.906444
6949,YO41 5NN,53.948743,-0.889813
6950,YO41 5NP,53.948266,-0.886763
6951,YO41 5NQ,53.949819,-0.891311
6952,YO41 5NR,53.949356,-0.887039
6953,YO41 5NS,53.94819,-0.885424
6954,YO41 5NT,53.946566,-0.883792
6955,YO41 5NW,53.948173,-0.888499
6956,YO41 5NX,53.945503,-0.85961
6957,YO41 5NY,53.951555,-0.86173
6958,YO41 5NZ,53.951067,-0.849119
6959,YO41 5PA,53.946525,-0.846029
6960,YO41 5PB,53.942906,-0.85009
6961,YO41 5PD,53.94046,-0.865186
6962,YO41 5PE,53.937872,-0.861432
6963,YO41 5PF,53.936309,-0.856692
6964,YO41 5PG,53.938261,-0.884699
6965,YO41 5PH,53.949516,-0.892718
6966,YO41 5PJ,53.948983,-0.894546
6967,YO41 5PL,53.950214,-0.895244
6968,YO41 5PN,53.951327,-0.895108
6969,YO41 5PP,53.949563,-0.893921
6970,YO41 5PQ,53.947242,-0.887445
6971,YO41 5PR,53.949134,-0.88642
6972,YO41 5PS,53.947939,-0.882521
6973,YO41 5PT,53.947872,-0.888937
6974,YO41 5PU,53.948171,-0.889204
6975,YO41 5PW,53.950105,-0.894181
6976,YO41 5PX,53.948989,-0.882444
6977,YO41 5PY,53.948721,-0.883536
6978,YO41 5PZ,53.950626,-0.894182
6979,YO41 5QA,53.95364,-0.884662
6980,YO41 5QB,53.963998,-0.851644
6981,YO41 5QD,53.968431,-0.836986
6982,YO41 5QE,53.968886,-0.836638
6983,YO41 5QF,53.968819,-0.835252
6984,YO41 5QG,53.968537,-0.834827
6985,YO42 2JA,53.934107,-0.781901
6986,YO42 2JB,53.934341,-0.780097
6987,YO42 2JD,53.935897,-0.774888
6988,YO42 2JE,53.931049,-0.77902
6989,YO42 2JF,53.932963,-0.764936
6990,YO42 2JG,53.932665,-0.766544
6991,YO42 2JH,53.931455,-0.776541
6992,YO42 2JJ,53.932112,-0.776515
6993,YO42 2JL,53.931417,-0.777114
6994,YO42 2JN,53.93216,-0.776048
6995,YO42 2JP,53.932945,-0.774593
6996,YO42 2JQ,53.933501,-0.768271
6997,YO42 2JR,53.934943,-0.772959
6998,YO42 2JS,53.933632,-0.772266
6999,YO42 2JT,53.933039,-0.774042
7000,YO42 2JW,53.933247,-0.774234
7001,YO42 2JY,53.933346,-0.771581
7002,YO42 2JZ,53.933072,-0.772031
7003,YO42 2LA,53.933701,-0.770276
7004,YO42 2LB,53.93541,-0.770408
7005,YO42 2LD,53.935723,-0.770216
7006,YO42 2LE,53.936261,-0.76918
7007,YO42 2LF,53.936893,-0.77038
7008,YO42 2LG,53.936531,-0.768319
7009,YO42 2LH,53.933759,-0.769741
7010,YO42 2LJ,53.932674,-0.768235
7011,YO42 2LL,53.9319,-0.765577
7012,YO42 2LN,53.932105,-0.76883
7013,YO42 2LP,53.931249,-0.77309
7014,YO42 2LQ,53.934996,-0.76943
7015,YO42 2LR,53.931608,-0.770383
7016,YO42 2LS,53.93125,-0.769663
7017,YO42 2LT,53.931449,-0.769779
7018,YO42 2LU,53.931225,-0.770669
7019,YO42 2LW,53.932363,-0.770345
7020,YO42 2LX,53.932518,-0.77142
7021,YO42 2LY,53.932094,-0.77311
7022,YO42 2LZ,53.931618,-0.774876
7023,YO42 2NA,53.934077,-0.767508
7024,YO42 2NB,53.933713,-0.771418
7025,YO41 5QH,53.970125,-0.833707
7026,YO41 5QJ,53.969667,-0.835482
7027,YO41 5QL,53.980126,-0.843629
7028,YO41 5QN,53.98136,-0.837343
7029,YO41 5QP,53.967899,-0.833998
7030,YO41 5QQ,53.969026,-0.832533
7031,YO41 5QR,53.963936,-0.832233
7032,YO41 5QS,53.960823,-0.82633
7033,YO41 5QT,53.96056,-0.826139
7034,YO41 5QU,53.957763,-0.825891
7035,YO41 5QW,53.990948,-0.831508
7036,YO41 5QX,53.95416,-0.836203
7037,YO41 5QY,53.969147,-0.835731
7038,YO41 5QZ,53.97045,-0.835695
7039,YO41 5RA,53.967753,-0.835633
7040,YO41 5RB,53.954849,-0.854691
7041,YO41 5RD,53.950122,-0.882417
7042,YO41 5RE,53.950539,-0.883792
7043,YO41 5RF,53.950176,-0.884381
7044,YO41 5RG,53.949404,-0.890314
7045,YO41 5RH,53.950786,-0.884212
7046,YO41 5RJ,53.950624,-0.885192
7047,YO41 5RL,53.946954,-0.884909
7048,YO41 5RN,53.947974,-0.891174
7049,YO41 5RQ,53.951943,-0.894537
7050,YO41 5RW,53.948109,-0.890241
7051,YO41 5RZ,53.961105,-0.82492
7052,YO41 5SA,53.969255,-0.838503
7053,YO41 5SB,53.969489,-0.836242
7054,YO41 5SD,53.969226,-0.83736
7055,YO41 5SE,53.969789,-0.83614
7056,YO41 5SF,53.969403,-0.833331
7057,YO41 5SG,53.969115,-0.833384
7058,YO41 5SH,53.969698,-0.834176
7059,YO41 5SQ,53.970231,-0.83532
7060,YO41 5YT,53.948976,-0.891681
7062,YO41 5YZ,53.946735,-0.883299
7063,YO42 1DN,53.925627,-0.801051
7064,YO42 1NN,53.919711,-0.782153
7065,YO42 1NP,53.925782,-0.803092
7066,YO42 1NR,53.924001,-0.800219
7067,YO42 1NS,53.926673,-0.815074
7068,YO42 1NT,53.909526,-0.775035
7069,YO42 1NU,53.891873,-0.780299
7070,YO42 1NW,53.917045,-0.784347
7071,YO42 1PA,53.943581,-0.786318
7072,YO42 1PB,53.945023,-0.799144
7073,YO42 1PD,53.950144,-0.809823
7074,YO42 1PE,53.95181,-0.8137
7075,YO42 1PF,53.947906,-0.825413
7076,YO42 1PG,53.941445,-0.840372
7077,YO42 1PH,53.95873,-0.799168
7078,YO42 1PJ,53.958733,-0.800403
7079,YO42 1PL,53.959367,-0.798175
7080,YO42 1PN,53.962216,-0.787347
7081,YO42 1PP,53.948696,-0.776631
7082,YO42 1PQ,53.952259,-0.808269
7083,YO42 1PR,53.959265,-0.798802
7084,YO42 1PW,53.960105,-0.782304
7085,YO42 1QA,53.922374,-0.693444
7086,YO42 1QE,53.901355,-0.703838
7087,YO42 1QT,53.920484,-0.709824
7088,YO42 1QU,53.921063,-0.709319
7089,YO42 1QX,53.92184,-0.709774
7090,YO42 1QY,53.922827,-0.706241
7091,YO42 1QZ,53.932962,-0.682699
7092,YO42 1RD,53.908464,-0.702133
7093,YO42 1RG,53.901778,-0.752279
7094,YO42 1RH,53.902034,-0.754479
7095,YO42 1RJ,53.900625,-0.753135
7096,YO42 1RL,53.900626,-0.753321
7097,YO42 1RN,53.898379,-0.75305
7098,YO42 1RP,53.900392,-0.757389
7099,YO42 1RR,53.90275,-0.752463
7100,YO42 1RS,53.907538,-0.72903
7101,YO42 1RU,53.984365,-0.787649
7102,YO42 1RW,53.900062,-0.757551
7103,YO42 1RX,53.984693,-0.787984
7104,YO42 1RY,53.992544,-0.773424
7105,YO42 1RZ,53.986773,-0.787451
7106,YO42 1SA,53.987309,-0.788091
7107,YO42 1SB,53.978987,-0.806174
7108,YO42 1SD,53.965065,-0.808873
7109,YO42 1SE,53.983709,-0.786768
7110,YO42 1SF,53.974029,-0.784101
7111,YO42 1SG,53.984256,-0.786646
7112,YO42 1SH,53.900971,-0.754267
7113,YO42 1SJ,53.986037,-0.785795
7114,YO42 1SN,53.933389,-0.723934
7115,YO42 1SP,53.987007,-0.782995
7116,YO42 1SQ,53.98348,-0.788071
7117,YO42 1SR,53.986252,-0.783065
7118,YO42 1SS,53.985536,-0.782536
7119,YO42 1ST,53.98762,-0.783129
7120,YO42 1SU,53.989781,-0.781025
7121,YO42 1SW,53.984893,-0.783791
7122,YO42 1SX,53.986211,-0.765887
7123,YO42 1SY,54.003423,-0.751021
7124,YO42 1SZ,54.004205,-0.737286
7125,YO41 1JL,53.991893,-0.909105
7126,YO41 1JN,53.991463,-0.908323
7127,YO41 1JP,53.991979,-0.906769
7128,YO41 1JQ,54.021795,-0.854868
7129,YO41 1JR,53.99207,-0.904906
7130,YO41 1JS,53.987963,-0.949228
7131,YO41 1JT,53.989003,-0.94789
7132,YO41 1JU,53.996279,-0.941239
7133,YO41 1JW,53.99127,-0.906894
7134,YO41 1JX,54.003224,-0.951193
7135,YO41 1JY,54.002729,-0.941868
7136,YO41 1JZ,54.016818,-0.940397
7137,YO41 1LA,54.016544,-0.937824
7138,YO41 1LB,54.018493,-0.937815
7139,YO41 1LD,54.018931,-0.934391
7140,YO41 1LE,54.024951,-0.933168
7141,YO41 1LF,54.02969,-0.928329
7142,YO41 1LG,54.023139,-0.921446
7143,YO41 1LH,54.015652,-0.919503
7144,YO41 1LJ,54.009962,-0.92146
7145,YO41 1LL,54.016695,-0.944826
7146,YO41 1LN,54.017187,-0.963128
7147,YO41 1LP,53.992517,-0.905626
7148,YO41 1LQ,53.99138,-0.9041
7149,YO41 1LR,53.993044,-0.906268
7150,YO41 1LS,53.986263,-0.911707
7151,YO41 1LT,53.985873,-0.913319
7152,YO41 1LU,54.01616,-0.941207
7153,YO41 1LW,54.019761,-0.97297
7154,YO41 1LX,53.988025,-0.868911
7155,YO41 1LY,53.986411,-0.867491
7156,YO41 1LZ,54.0163,-0.972903
7157,YO41 1NA,53.99714,-0.927914
7158,YO41 1NB,53.990504,-0.937679
7159,YO41 1ND,53.975372,-0.907029
7160,YO41 1NE,53.988595,-0.946528
7161,YO41 1NF,53.986882,-0.953129
7162,YO41 1NG,53.98478,-0.953212
7163,YO41 1NH,53.990903,-0.944212
7164,YO41 1NJ,53.990578,-0.944113
7165,YO41 1NL,53.991512,-0.946006
7166,YO41 1NN,53.997032,-0.956444
7167,YO41 1NP,53.98206,-0.937284
7168,YO41 1NQ,53.989905,-0.944344
7169,YO41 1NR,53.972291,-0.944879
7170,YO41 1NS,53.963833,-0.946475
7171,YO41 1NU,53.988336,-0.864907
7172,YO41 1NW,53.99028,-0.934725
7173,YO41 1NX,53.987329,-0.865697
7174,YO41 1NY,53.988099,-0.867277
7175,YO41 1NZ,53.988373,-0.866782
7176,YO41 1PA,53.988626,-0.918662
7177,YO41 1PB,53.987456,-0.914406
7178,YO41 1PD,53.986041,-0.916014
7179,YO41 1PE,53.989062,-0.915081
7180,YO41 1PF,53.988657,-0.909098
7181,YO41 1PG,53.987945,-0.907896
7182,YO41 1PH,53.990386,-0.907497
7183,YO41 1PJ,53.99038,-0.907879
7184,YO41 1PL,53.991317,-0.909028
7185,YO41 1PN,53.99152,-0.909664
7186,YO41 1PP,53.990298,-0.911618
7187,YO41 1PQ,53.990463,-0.911979
7188,YO41 1PR,53.986544,-0.909062
7189,YO41 1PS,53.984457,-0.869907
7190,YO41 1PT,53.987599,-0.911152
7191,YO41 1PU,53.987643,-0.912282
7192,YO42 1TA,54.002095,-0.722973
7193,YO42 1TB,54.000565,-0.7186
7194,YO42 1TD,53.986504,-0.740409
7195,YO42 1TE,54.000504,-0.772168
7196,YO42 1TF,53.984844,-0.785325
7197,YO42 1TG,53.98446,-0.785404
7198,YO42 1TH,53.952873,-0.731333
7199,YO42 1TJ,53.983735,-0.658146
7200,YO42 1TL,53.966044,-0.758288
7201,YO42 1TN,53.93921,-0.783391
7202,YO42 1TP,53.944088,-0.761157
7203,YO42 1TQ,53.985923,-0.656032
7204,YO42 1TR,53.952919,-0.762426
7205,YO42 1TS,53.965735,-0.761406
7206,YO42 1TT,53.974065,-0.764712
7207,YO42 1TU,53.951304,-0.750588
7208,YO42 1TW,53.940854,-0.775299
7209,YO42 1TX,53.95545,-0.7353
7210,YO42 1TY,53.955212,-0.735749
7211,YO42 1TZ,53.962719,-0.730843
7212,YO42 1UA,53.966807,-0.745384
7213,YO42 1UB,53.977666,-0.727394
7214,YO42 1UD,53.985111,-0.711596
7215,YO42 1UE,53.946843,-0.739979
7216,YO42 1UF,53.941238,-0.744612
7217,YO42 1UG,53.928453,-0.732309
7218,YO42 1UH,53.933867,-0.755809
7219,YO42 1UJ,53.923758,-0.767409
7220,YO42 1UL,53.917791,-0.755334
7221,YO42 1UQ,53.928908,-0.751707
7225,YO41 1PW,53.992836,-0.910966
7226,YO41 1PX,53.987303,-0.909499
7227,YO41 1PY,53.987162,-0.906758
7228,YO41 1PZ,54.034393,-0.844139
7229,YO41 1QA,53.999732,-0.802535
7230,YO41 1QB,54.007101,-0.792512
7231,YO41 1QD,54.004917,-0.788177
7232,YO41 1QE,53.991614,-0.913109
7233,YO41 1QG,54.011318,-0.821675
7234,YO41 1QH,54.013117,-0.821807
7235,YO41 1QJ,54.011796,-0.821875
7236,YO41 1QL,54.011399,-0.822618
7237,YO41 1QN,53.989692,-0.906341
7238,YO41 1QP,53.989145,-0.906477
7239,YO41 1QQ,54.01118,-0.825967
7240,YO41 1QR,53.98863,-0.90614
7241,YO41 1QT,53.990167,-0.94469
7242,YO41 1QU,54.017298,-0.79475
7243,YO41 1QW,53.989948,-0.905785
7244,YO41 1QX,54.021268,-0.791807
7245,YO41 1QY,54.016841,-0.769777
7246,YO41 1QZ,54.029505,-0.779756
7247,YO41 1RA,53.989061,-0.910048
7248,YO41 1RB,53.989039,-0.910515
7249,YO41 1RD,53.990712,-0.909731
7250,YO41 1RE,53.991132,-0.910482
7251,YO41 1RF,54.01694,-0.825835
7252,YO41 1RG,54.015359,-0.757018
7253,YO41 1RH,54.024626,-0.744942
7254,YO41 1RJ,54.022185,-0.762656
7255,YO41 1RL,54.020574,-0.769486
7256,YO41 1RN,53.974048,-0.925763
7257,YO41 1RQ,54.020017,-0.738207
7258,YO41 1SA,53.9954,-0.897511
7260,YO41 1WE,53.990902,-0.913874
7264,YO41 1XU,54.014825,-0.883013
7265,YO41 4AA,53.920003,-0.932731
7266,YO41 4AB,53.92056,-0.932641
7267,YO41 4AD,53.918875,-0.935211
7268,YO41 4AE,53.919609,-0.935939
7269,YO41 4AF,53.92022,-0.935877
7270,YO41 4AG,53.921464,-0.937353
7271,YO41 4AJ,53.922697,-0.939561
7272,YO41 4AL,53.923569,-0.938564
7273,YO41 4AN,53.922924,-0.937773
7274,YO41 4AP,53.926796,-0.941825
7275,YO41 4AQ,53.922671,-0.938617
7276,YO41 4AR,53.92704,-0.95302
7277,YO41 4AS,53.925245,-0.951283
7278,YO41 4AT,53.925031,-0.961042
7279,YO41 4AU,53.924959,-0.964996
7280,YO41 4AW,53.92396,-0.939087
7281,YO41 4AX,53.930885,-0.967235
7282,YO41 4AY,53.922226,-0.955516
7283,YO41 4AZ,53.914147,-0.960095
7284,YO41 4BA,53.926871,-0.93002
7285,YO41 4BB,53.921997,-0.93967
7286,YO41 4BD,53.92226,-0.937851
7287,YO41 4BE,53.920017,-0.93752
7288,YO41 4BF,53.924827,-0.954933
7289,YO41 4BG,53.920547,-0.938351
7290,YO41 4BH,53.921217,-0.938852
7291,YO41 4BJ,53.916845,-0.922542
7292,YO41 4BL,53.916054,-0.923445
7293,YO41 4BN,53.914711,-0.924028
7294,YO41 4BP,53.912634,-0.92399
7295,YO41 4BQ,53.911499,-0.9237
7296,YO41 4BR,53.912512,-0.92241
7297,YO41 4BS,53.912697,-0.922953
7298,YO41 4BT,53.909052,-0.925498
7299,YO41 4BU,53.899981,-0.931126
7300,YO41 4BW,53.915135,-0.924261
7301,YO41 4BX,53.917224,-0.921664
7302,YO41 4BY,53.925487,-0.906055
7303,YO41 4BZ,53.929897,-0.879347
7304,YO41 4DA,53.935084,-0.904639
7305,YO41 4DB,53.93488,-0.904103
7306,YO41 4DD,53.939208,-0.90073
7307,YO41 4DE,53.93976,-0.901133
7308,YO41 4DF,53.914866,-0.886875
7309,YO41 4DG,53.936773,-0.904709
7310,YO41 4DH,53.933101,-0.905201
7311,YO41 4DJ,53.916848,-0.92363
7312,YO41 4DL,53.92502,-0.955355
7313,YO41 4DN,53.919164,-0.937457
7314,YO41 4DP,53.921001,-0.934761
7315,YO41 4DQ,53.91755,-0.92496
7316,YO41 4DR,53.93396,-0.903792
7317,YO41 4DS,53.919922,-0.936753
7318,YO41 4DT,53.921093,-0.931942
7319,YO41 4DU,53.921015,-0.933535
7320,YO41 4DW,53.92473,-0.953078
7321,YO41 4DY,53.924997,-0.94883
7322,YO41 4DZ,53.926149,-0.949859
7323,YO41 4EA,53.926145,-0.962819
7324,YO41 4EB,53.938388,-0.905428
7325,YO32 9SP,54.021627,-1.04909
7326,YO32 9SQ,54.006197,-1.056379
7327,YO32 9SR,54.019475,-1.037295
7328,YO32 9SS,54.01975,-1.032329
7329,YO32 9ST,54.018333,-1.011681
7330,YO32 9SU,53.999661,-1.028874
7331,YO32 9SW,54.014459,-1.049767
7332,YO32 9SX,54.003491,-1.058515
7333,YO32 9SY,54.003695,-1.059365
7334,YO32 9SZ,54.002841,-1.060498
7335,YO32 9TA,53.978101,-1.055056
7336,YO32 9TB,53.980969,-1.058861
7337,YO32 9TD,53.979428,-1.051241
7338,YO32 9TE,53.980087,-1.047063
7339,YO32 9TF,53.989604,-1.03235
7340,YO32 9TG,53.987439,-1.026931
7341,YO32 9TH,53.992216,-1.028553
7342,YO32 9TJ,53.988632,-1.028856
7343,YO32 9TL,54.009984,-1.009676
7344,YO32 9TN,54.001088,-1.013142
7345,YO32 9TP,54.011214,-1.054236
7346,YO32 9TQ,53.987853,-1.02468
7347,YO32 9TR,54.01076,-0.987307
7348,YO32 9TS,54.002772,-0.993079
7349,YO32 9TT,53.986632,-1.02602
7350,YO32 9TU,54.002222,-1.060649
7351,YO32 9TW,54.016785,-0.98449
7352,YO32 9TX,53.99293,-1.00375
7353,YO32 9TY,53.99232,-1.003886
7354,YO32 9TZ,53.992679,-1.003923
7355,YO32 9UA,53.979407,-1.038533
7356,YO32 9UB,53.980586,-1.029699
7357,YO32 9UD,53.98378,-1.023509
7358,YO32 9UE,53.989845,-1.01331
7359,YO32 9UF,53.993529,-1.005526
7360,YO32 9UG,53.99389,-1.002461
7361,YO32 9UH,53.994375,-1.001336
7362,YO32 9UJ,53.992889,-1.001066
7363,YO32 9UL,53.993272,-1.00271
7364,YO32 9UN,53.995419,-1.002577
7365,YO32 9UP,53.996799,-0.999935
7366,YO32 9UQ,53.993307,-1.004869
7367,YO32 9UR,54.000315,-0.994817
7368,YO32 9US,54.000201,-0.994072
7369,YO32 9UT,54.003542,-0.988361
7370,YO32 9UU,54.003101,-0.990437
7371,YO32 9UW,53.996207,-1.000117
7372,YO32 9UX,53.992863,-1.003263
7373,YO32 9UY,54.006859,-1.0594
7374,YO32 9UZ,54.006305,-1.058573
7375,YO32 9WA,53.995593,-0.999705
7376,YO32 9WB,53.998777,-0.996837
7377,YO32 9WD,53.993147,-1.007198
7378,YO32 9WE,53.997112,-0.997523
7379,YO32 9WF,53.995254,-1.000085
7380,YO32 9WN,53.990956,-1.048609
7382,YO32 9WT,53.990193,-1.065837
7385,YO32 9XB,54.026854,-1.030678
7388,YO32 9XR,53.978217,-1.065373
7389,YO32 9XS,54.001728,-0.992891
7390,YO32 9XT,54.006305,-1.05746
7391,YO32 9XW,53.986662,-1.051137
7392,YO32 9YA,54.002556,-1.053852
7393,YO32 9YB,54.002038,-1.055435
7394,YO32 9YD,54.001157,-1.052943
7395,YO32 9YE,53.99571,-1.054221
7396,YO32 9YF,53.979713,-1.060109
7397,YO32 9YG,53.979928,-1.058899
7398,YO32 9YH,53.996627,-1.056534
7399,YO41 4ED,53.937308,-0.903293
7400,YO41 4EJ,53.921181,-0.935762
7401,YO41 4ER,53.926598,-0.950823
7402,YO41 4HD,53.916428,-0.938281
7403,YO41 4HG,53.920369,-0.934397
7404,YO41 4HP,53.924129,-0.941085
7405,YO41 4HR,53.907937,-0.901391
7406,YO41 4JW,53.915486,-0.923338
7407,YO41 4JX,53.914559,-0.923134
7408,YO41 4JY,53.916377,-0.925401
7409,YO41 4JZ,53.912083,-0.925488
7413,YO41 4XP,53.925682,-0.949072
7415,YO41 4XS,53.930562,-0.971825
7416,YO41 4XW,53.92546,-0.96493
7418,YO41 4YZ,53.96043,-1.092336
7419,YO41 5JH,53.970292,-0.831461
7420,YO41 5JZ,53.975473,-0.843925
7421,YO41 5LA,53.950699,-0.933914
7422,YO41 5LB,53.949424,-0.932072
7423,YO41 5LD,53.950358,-0.928925
7424,YO41 5LE,53.952959,-0.921444
7425,YO32 9YJ,53.989524,-1.066547
7426,YO32 9YL,53.988639,-1.066033
7427,YO32 9YN,53.988654,-1.064422
7428,YO32 9YP,53.979446,-1.061655
7429,YO32 9YQ,53.998904,-1.060373
7430,YO32 9YR,53.979326,-1.060087
7431,YO32 9YU,53.997847,-0.996279
7432,YO32 9YW,53.989016,-1.062532
7433,YO32 9YX,53.98944,-1.065054
7434,YO32 9YZ,53.979258,-1.062818
7435,YO41 1AA,53.99083,-0.9138
7436,YO41 1AB,53.991501,-0.911519
7437,YO41 1AD,53.992465,-0.910814
7438,YO41 1AE,53.991631,-0.911934
7439,YO41 1AF,53.991469,-0.914897
7440,YO41 1AG,53.991061,-0.914474
7441,YO41 1AH,53.991323,-0.926624
7442,YO41 1AJ,53.992932,-0.916005
7443,YO41 1AL,53.992232,-0.918782
7444,YO41 1AN,53.992039,-0.916301
7445,YO41 1AP,53.999473,-0.921426
7446,YO41 1AQ,53.991788,-0.919388
7447,YO41 1AR,54.006207,-0.901803
7448,YO41 1AS,54.012779,-0.90891
7449,YO41 1AT,54.013169,-0.88378
7450,YO41 1AU,54.014221,-0.881936
7451,YO41 1AW,53.995196,-0.916615
7452,YO41 1AX,53.99209,-0.920961
7453,YO41 1AY,53.989917,-0.911292
7454,YO41 1AZ,53.987271,-0.921869
7455,YO41 1BA,53.9864,-0.922182
7456,YO41 1BB,53.985213,-0.922882
7457,YO41 1BD,53.985243,-0.921266
7458,YO41 1BE,53.985825,-0.92301
7459,YO41 1BF,53.990512,-0.912451
7460,YO41 1BG,53.990585,-0.913495
7461,YO41 1BH,53.990321,-0.910229
7462,YO41 1BJ,53.990518,-0.909036
7463,YO41 1BL,53.989571,-0.908769
7464,YO41 1BN,53.989774,-0.909572
7465,YO41 1BP,53.989343,-0.912588
7466,YO41 1BQ,53.990955,-0.911747
7467,YO41 1BR,53.990207,-0.914472
7468,YO41 1BS,53.989613,-0.915464
7469,YO41 1BT,53.989106,-0.914028
7470,YO41 1BU,53.988765,-0.913152
7471,YO41 1BW,53.989827,-0.910227
7472,YO41 1BX,53.988636,-0.912713
7473,YO41 1BY,53.988785,-0.911291
7474,YO41 1BZ,53.989442,-0.910413
7475,YO41 1DA,53.986883,-0.908778
7476,YO41 1DB,53.987206,-0.908617
7477,YO41 1DD,53.988045,-0.912973
7478,YO41 1DE,53.988015,-0.91369
7479,YO41 1DF,53.98853,-0.913997
7480,YO41 1DG,53.988646,-0.915885
7481,YO41 1DH,53.987177,-0.915451
7482,YO41 1DJ,53.987005,-0.916279
7483,YO41 1DL,53.98622,-0.914957
7484,YO41 1DN,53.98592,-0.915523
7485,YO41 1DP,53.986962,-0.91355
7486,YO41 1DQ,53.98752,-0.91657
7487,YO41 1DR,53.984808,-0.915817
7488,YO41 1DS,53.98423,-0.916534
7489,YO41 1DT,53.98527,-0.914228
7490,YO41 1DU,53.985322,-0.915026
7491,YO41 1DW,53.985143,-0.917059
7492,YO41 1DX,53.984543,-0.914391
7493,YO41 1DY,53.987298,-0.91589
7494,YO41 1DZ,53.98604,-0.91789
7495,YO41 1EA,53.974374,-0.925998
7496,YO41 1EB,53.973537,-0.925852
7497,YO41 1ED,53.968164,-0.92407
7498,YO41 1EE,53.964649,-0.905106
7499,YO41 1EF,53.967556,-0.907469
7500,YO41 1EG,53.971242,-0.908592
7501,YO41 1EH,53.973172,-0.907337
7502,YO41 1EJ,53.974209,-0.908667
7503,YO41 1EL,53.975171,-0.907743
7504,YO41 1EN,53.979062,-0.91156
7505,YO41 1EP,53.978788,-0.896273
7506,YO41 1EQ,53.972931,-0.907444
7507,YO41 1ER,53.989655,-0.916118
7508,YO41 1ES,53.987353,-0.920022
7509,YO41 1ET,53.985724,-0.920765
7510,YO41 1EU,53.988231,-0.918657
7511,YO41 1EW,53.967995,-0.889615
7512,YO41 1EX,53.988133,-0.919818
7513,YO41 1EY,53.987785,-0.921032
7514,YO41 1EZ,53.984658,-0.912207
7515,YO41 1FL,53.983698,-0.914382
7516,YO41 1HA,53.992949,-0.907659
7517,YO41 1HB,53.999486,-0.880607
7518,YO41 1HD,54.003439,-0.864999
7519,YO41 1HE,54.003694,-0.863467
7520,YO41 1HF,54.004016,-0.861459
7521,YO41 1HG,53.998481,-0.849329
7522,YO41 1HH,53.997709,-0.86383
7523,YO41 1HJ,53.9991,-0.874814
7524,YO41 1HL,53.999428,-0.874369
7525,YO32 5WY,54.032294,-1.037697
7526,YO32 5WZ,54.036302,-1.037574
7527,YO32 5XA,54.039957,-1.032577
7528,YO32 5XB,54.040187,-1.029838
7529,YO32 5XD,54.040591,-1.027747
7530,YO32 5XE,54.036357,-1.044443
7531,YO32 5XF,54.039407,-1.024721
7532,YO32 5XG,54.027802,-1.04125
7533,YO32 5XH,54.047929,-1.026985
7534,YO32 5XJ,54.037497,-1.021941
7536,YO32 5XN,54.041436,-1.032248
7537,YO32 5XP,54.041417,-1.028509
7538,YO32 5XQ,54.037463,-1.025469
7539,YO32 5XR,54.039969,-1.034221
7540,YO32 5XS,54.03986,-1.03627
7541,YO32 5XT,54.038666,-1.037595
7542,YO32 5XU,54.038641,-1.03894
7543,YO32 5XW,54.041743,-1.030276
7544,YO32 5XX,54.038575,-1.038621
7545,YO32 5XY,54.040398,-1.035082
7546,YO32 5XZ,54.042897,-1.03736
7547,YO32 5YA,54.03402,-1.035519
7548,YO32 5YB,54.046511,-1.01399
7549,YO32 5YD,54.034228,-1.036812
7550,YO32 5YE,54.041183,-1.026527
